name,nameWithOwner,url,stars,createdAt,updatedAt,language,releases,mergedPRs,issues_total,issues_closed,issues_closed_ratio
vite,vitejs/vite,https://github.com/vitejs/vite,78590,2020-04-21T05:03:57Z,2026-03-04T22:54:21Z,TypeScript,658,6049,8350,7891,0.9450299401197605
fzf,junegunn/fzf,https://github.com/junegunn/fzf,78303,2013-10-23T16:04:23Z,2026-03-04T22:42:57Z,Go,76,642,3102,2848,0.9181173436492586
hoppscotch,hoppscotch/hoppscotch,https://github.com/hoppscotch/hoppscotch,78112,2019-08-21T13:15:24Z,2026-03-04T22:47:09Z,TypeScript,98,2038,2332,1768,0.758147512864494
netdata,netdata/netdata,https://github.com/netdata/netdata,77958,2013-06-17T18:39:10Z,2026-03-04T22:04:37Z,C,132,11740,8203,8051,0.981470193831525
models,tensorflow/models,https://github.com/tensorflow/models,77688,2016-02-05T01:15:20Z,2026-03-04T20:27:38Z,Python,51,2342,7324,6240,0.85199344620426
gpt4all,nomic-ai/gpt4all,https://github.com/nomic-ai/gpt4all,77179,2023-03-27T18:49:32Z,2026-03-04T20:59:18Z,C++,38,938,2212,1493,0.6749547920433996
LeetCodeAnimation,MisterBooo/LeetCodeAnimation,https://github.com/MisterBooo/LeetCodeAnimation,76724,2018-12-06T08:01:22Z,2026-03-04T15:10:10Z,Java,0,63,61,43,0.7049180327868853
code-server,coder/code-server,https://github.com/coder/code-server,76474,2019-02-27T16:50:41Z,2026-03-04T22:53:43Z,TypeScript,223,1638,3794,3627,0.955983131259884
Font-Awesome,FortAwesome/Font-Awesome,https://github.com/FortAwesome/Font-Awesome,76390,2012-02-17T14:19:43Z,2026-03-04T20:43:01Z,JavaScript,63,220,19901,19609,0.9853273704838953
zed,zed-industries/zed,https://github.com/zed-industries/zed,76386,2021-02-20T03:01:06Z,2026-03-04T23:00:17Z,Rust,1000,22078,18611,15969,0.8580409435280211
elasticsearch,elastic/elasticsearch,https://github.com/elastic/elasticsearch,76265,2010-02-08T13:20:56Z,2026-03-04T22:17:03Z,Java,235,87319,43097,38624,0.8962108731466227
llm-course,mlabonne/llm-course,https://github.com/mlabonne/llm-course,76058,2023-06-17T22:16:25Z,2026-03-04T21:08:03Z,,0,2,95,32,0.3368421052631579
localsend,localsend/localsend,https://github.com/localsend/localsend,75971,2022-12-16T00:46:07Z,2026-03-04T22:34:36Z,Dart,24,701,1595,739,0.4633228840125392
d2l-zh,d2l-ai/d2l-zh,https://github.com/d2l-ai/d2l-zh,75965,2017-08-23T04:40:24Z,2026-03-04T17:39:32Z,Python,16,1019,0,0,0
cs-video-courses,Developer-Y/cs-video-courses,https://github.com/Developer-Y/cs-video-courses,75840,2016-10-21T17:02:11Z,2026-03-04T23:03:04Z,,0,257,0,0,0
Best-websites-a-programmer-should-visit,sdmg15/Best-websites-a-programmer-should-visit,https://github.com/sdmg15/Best-websites-a-programmer-should-visit,75781,2017-03-05T20:25:17Z,2026-03-04T18:48:04Z,,0,431,185,105,0.5675675675675675
PayloadsAllTheThings,swisskyrepo/PayloadsAllTheThings,https://github.com/swisskyrepo/PayloadsAllTheThings,75717,2016-10-18T07:29:07Z,2026-03-04T22:49:33Z,Python,5,564,0,0,0
json-server,typicode/json-server,https://github.com/typicode/json-server,75636,2013-11-27T13:21:13Z,2026-03-04T21:30:40Z,JavaScript,46,161,1178,566,0.48047538200339557
Stirling-PDF,Stirling-Tools/Stirling-PDF,https://github.com/Stirling-Tools/Stirling-PDF,74940,2023-01-27T18:22:42Z,2026-03-04T23:03:52Z,TypeScript,167,3167,1654,1313,0.7938331318016929
nest,nestjs/nest,https://github.com/nestjs/nest,74857,2017-02-04T20:12:52Z,2026-03-04T21:35:53Z,TypeScript,142,8078,5784,5767,0.997060857538036
Ventoy,ventoy/Ventoy,https://github.com/ventoy/Ventoy,74824,2020-03-10T15:19:19Z,2026-03-04T22:54:46Z,C,108,294,2690,1878,0.6981412639405205
union,unionlabs/union,https://github.com/unionlabs/union,74269,2023-05-16T22:33:39Z,2026-03-04T20:07:51Z,Rust,107,3102,1837,1709,0.9303211758301578
ragflow,infiniflow/ragflow,https://github.com/infiniflow/ragflow,74167,2023-12-12T06:13:13Z,2026-03-04T22:14:05Z,Python,40,5434,6593,3620,0.5490671924768694
spec-kit,github/spec-kit,https://github.com/github/spec-kit,74037,2025-08-21T22:54:31Z,2026-03-04T22:59:00Z,Python,112,176,865,329,0.38034682080924853
claude-code,anthropics/claude-code,https://github.com/anthropics/claude-code,73712,2025-02-22T17:41:21Z,2026-03-04T23:04:22Z,Shell,53,145,29579,24211,0.8185198958720714
awesome-vue,vuejs/awesome-vue,https://github.com/vuejs/awesome-vue,73627,2015-10-20T00:16:14Z,2026-03-04T13:55:04Z,,0,3611,230,191,0.8304347826086956
lazygit,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,73502,2018-05-19T00:53:06Z,2026-03-04T23:04:45Z,Go,176,1809,2520,1740,0.6904761904761905
sherlock,sherlock-project/sherlock,https://github.com/sherlock-project/sherlock,73357,2018-12-24T14:30:48Z,2026-03-04T22:40:18Z,Python,2,734,1149,1069,0.9303742384682332
redis,redis/redis,https://github.com/redis/redis,73266,2009-03-21T22:32:25Z,2026-03-04T21:03:58Z,C,117,4425,6915,4705,0.6804049168474331
awesome-public-datasets,awesomedata/awesome-public-datasets,https://github.com/awesomedata/awesome-public-datasets,73229,2014-11-20T06:20:50Z,2026-03-04T23:04:21Z,,1,188,124,48,0.3870967741935484
lobehub,lobehub/lobehub,https://github.com/lobehub/lobehub,73054,2023-05-21T07:19:12Z,2026-03-04T22:39:56Z,TypeScript,1000,4326,5416,4859,0.8971565731166913
the-algorithm,twitter/the-algorithm,https://github.com/twitter/the-algorithm,72837,2023-03-27T14:57:57Z,2026-03-04T20:51:31Z,Scala,0,2,1066,749,0.702626641651032
tesseract,tesseract-ocr/tesseract,https://github.com/tesseract-ocr/tesseract,72684,2014-08-12T18:04:59Z,2026-03-04T22:35:51Z,C++,35,1432,2748,2318,0.8435225618631732
stable-diffusion,CompVis/stable-diffusion,https://github.com/CompVis/stable-diffusion,72618,2022-08-10T14:36:44Z,2026-03-04T20:57:54Z,Jupyter Notebook,0,5,735,199,0.2707482993197279
grafana,grafana/grafana,https://github.com/grafana/grafana,72487,2013-12-11T15:59:56Z,2026-03-04T22:53:26Z,TypeScript,592,62590,43161,39904,0.9245383563865527
Front-End-Checklist,thedaviddias/Front-End-Checklist,https://github.com/thedaviddias/Front-End-Checklist,72309,2017-10-16T10:12:36Z,2026-03-04T21:42:21Z,,1,179,152,151,0.993421052631579
awesome-react,enaqx/awesome-react,https://github.com/enaqx/awesome-react,72233,2014-08-06T05:31:44Z,2026-03-04T22:34:08Z,,0,794,119,117,0.9831932773109243
vllm,vllm-project/vllm,https://github.com/vllm-project/vllm,71981,2023-02-09T11:23:20Z,2026-03-04T22:56:44Z,Python,84,14420,13821,12118,0.8767817089935606
awesome-machine-learning,josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,71828,2014-07-15T19:11:19Z,2026-03-04T19:57:57Z,Python,0,902,98,97,0.9897959183673469
cpython,python/cpython,https://github.com/python/cpython,71824,2017-02-10T19:23:51Z,2026-03-04T22:45:54Z,Python,0,57212,75438,68281,0.9051273893793579
openai-cookbook,openai/openai-cookbook,https://github.com/openai/openai-cookbook,71819,2022-03-11T02:08:53Z,2026-03-04T22:55:06Z,Jupyter Notebook,0,1007,725,655,0.903448275862069
screenshot-to-code,abi/screenshot-to-code,https://github.com/abi/screenshot-to-code,71780,2023-11-14T17:53:32Z,2026-03-04T23:01:45Z,TypeScript,0,71,395,282,0.7139240506329114
imgui,ocornut/imgui,https://github.com/ocornut/imgui,71716,2014-07-21T14:29:47Z,2026-03-04T22:47:57Z,C++,118,418,6783,5745,0.8469703670942061
cs-self-learning,PKUFlyingPig/cs-self-learning,https://github.com/PKUFlyingPig/cs-self-learning,71600,2021-10-20T13:43:42Z,2026-03-04T19:47:02Z,HTML,5,315,231,106,0.4588744588744589
PaddleOCR,PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,71569,2020-05-08T10:38:16Z,2026-03-04T22:58:54Z,Python,29,3118,10495,10269,0.9784659361600763
moby,moby/moby,https://github.com/moby/moby,71475,2013-01-18T18:10:57Z,2026-03-04T18:17:24Z,Go,273,22351,23382,20112,0.8601488324352066
strapi,strapi/strapi,https://github.com/strapi/strapi,71459,2015-09-30T15:34:48Z,2026-03-04T21:04:16Z,TypeScript,514,9569,11805,11229,0.9512071156289708
flask,pallets/flask,https://github.com/pallets/flask,71321,2010-04-06T11:11:59Z,2026-03-04T22:53:51Z,Python,38,1627,2722,2722,1.0
Prompt-Engineering-Guide,dair-ai/Prompt-Engineering-Guide,https://github.com/dair-ai/Prompt-Engineering-Guide,71113,2022-12-16T16:04:50Z,2026-03-04T23:01:06Z,MDX,0,342,240,74,0.30833333333333335
superset,apache/superset,https://github.com/apache/superset,70807,2015-07-21T18:55:34Z,2026-03-04T23:06:10Z,TypeScript,243,16433,12188,11540,0.9468329504430587
protobuf,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,70791,2014-08-26T15:52:15Z,2026-03-04T22:23:18Z,C++,208,8728,6800,6673,0.9813235294117647
obs-studio,obsproject/obs-studio,https://github.com/obsproject/obs-studio,70693,2013-10-01T02:40:31Z,2026-03-04T21:47:48Z,C,236,5421,4918,4161,0.84607564050427
reveal.js,hakimel/reveal.js,https://github.com/hakimel/reveal.js,70662,2011-06-07T18:54:22Z,2026-03-04T21:07:18Z,JavaScript,49,413,2490,1696,0.6811244979919678
superpowers,obra/superpowers,https://github.com/obra/superpowers,70617,2025-10-09T19:45:18Z,2026-03-04T23:06:27Z,Shell,2,39,324,211,0.6512345679012346
caddy,caddyserver/caddy,https://github.com/caddyserver/caddy,70570,2015-01-13T19:45:03Z,2026-03-04T22:00:34Z,Go,133,2263,4487,4291,0.9563182527301092
gpt_academic,binary-husky/gpt_academic,https://github.com/binary-husky/gpt_academic,70161,2023-03-20T09:05:13Z,2026-03-04T22:51:36Z,Python,32,228,1756,1480,0.8428246013667426
awesome-cpp,fffaraz/awesome-cpp,https://github.com/fffaraz/awesome-cpp,70023,2014-07-17T08:51:11Z,2026-03-04T22:34:12Z,,0,827,591,245,0.41455160744500846
swift,swiftlang/swift,https://github.com/swiftlang/swift,69844,2015-10-23T21:15:07Z,2026-03-04T22:29:11Z,C++,66,58075,17474,10064,0.575941398649422
tabby,Eugeny/tabby,https://github.com/Eugeny/tabby,69272,2016-12-23T09:06:10Z,2026-03-04T20:49:16Z,TypeScript,204,1512,6026,3508,0.5821440424825755
SecLists,danielmiessler/SecLists,https://github.com/danielmiessler/SecLists,69245,2012-02-19T01:30:18Z,2026-03-04T22:12:17Z,PHP,29,696,317,308,0.9716088328075709
act,nektos/act,https://github.com/nektos/act,69132,2019-01-02T19:53:43Z,2026-03-04T22:17:24Z,Go,92,1057,1317,1076,0.8170083523158694
awesome-scalability,binhnguyennus/awesome-scalability,https://github.com/binhnguyennus/awesome-scalability,68960,2017-12-27T03:46:40Z,2026-03-04T22:40:58Z,,0,37,0,0,0
express,expressjs/express,https://github.com/expressjs/express,68864,2009-06-26T18:56:01Z,2026-03-04T16:27:12Z,JavaScript,164,522,4030,3930,0.9751861042183623
node,base/node,https://github.com/base/node,68710,2023-02-01T13:55:02Z,2026-03-04T23:04:16Z,Go,71,248,330,322,0.9757575757575757
OpenHands,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,68550,2024-03-13T03:33:31Z,2026-03-04T23:04:03Z,Python,99,6427,3841,3672,0.9560010413954699
AppFlowy,AppFlowy-IO/AppFlowy,https://github.com/AppFlowy-IO/AppFlowy,68362,2021-06-16T12:56:48Z,2026-03-04T22:50:27Z,Dart,127,3894,3898,2996,0.7685992816829144
ansible,ansible/ansible,https://github.com/ansible/ansible,68190,2012-03-06T14:58:02Z,2026-03-04T22:30:58Z,Python,207,39670,33292,32754,0.9838399615523249
LlamaFactory,hiyouga/LlamaFactory,https://github.com/hiyouga/LlamaFactory,67877,2023-05-28T10:09:12Z,2026-03-04T22:42:42Z,Python,35,898,7866,6967,0.8857106534452073
Chart.js,chartjs/Chart.js,https://github.com/chartjs/Chart.js,67212,2013-03-17T23:56:36Z,2026-03-04T21:05:16Z,JavaScript,117,3016,7301,6817,0.9337077112724285
awesome-courses,prakhar1989/awesome-courses,https://github.com/prakhar1989/awesome-courses,66820,2014-11-15T18:36:49Z,2026-03-04T22:34:22Z,,0,194,83,39,0.46987951807228917
anime,juliangarnier/anime,https://github.com/juliangarnier/anime,66736,2016-03-13T21:37:45Z,2026-03-04T21:04:57Z,JavaScript,34,87,835,750,0.8982035928143712
33-js-concepts,leonardomso/33-js-concepts,https://github.com/leonardomso/33-js-concepts,66260,2018-09-04T13:27:04Z,2026-03-04T18:48:10Z,JavaScript,0,262,119,119,1.0
webpack,webpack/webpack,https://github.com/webpack/webpack,66018,2012-03-10T10:08:14Z,2026-03-04T18:08:30Z,JavaScript,448,5558,10149,10036,0.9888658981180412
annotated_deep_learning_paper_implementations,labmlai/annotated_deep_learning_paper_implementations,https://github.com/labmlai/annotated_deep_learning_paper_implementations,65855,2020-08-25T02:29:34Z,2026-03-04T16:15:58Z,Python,0,104,142,114,0.8028169014084507
echarts,apache/echarts,https://github.com/apache/echarts,65841,2013-04-03T03:18:59Z,2026-03-04T22:40:26Z,TypeScript,122,1492,19305,17660,0.9147889147889148
gpt4free,xtekky/gpt4free,https://github.com/xtekky/gpt4free,65703,2023-03-29T17:00:43Z,2026-03-04T21:22:28Z,Python,429,871,1994,1984,0.9949849548645938
ChinaTextbook,TapXWorld/ChinaTextbook,https://github.com/TapXWorld/ChinaTextbook,65534,2020-01-05T04:11:06Z,2026-03-04T22:50:09Z,Roff,0,1,160,76,0.475
ghidra,NationalSecurityAgency/ghidra,https://github.com/NationalSecurityAgency/ghidra,65336,2019-03-01T03:27:48Z,2026-03-04T23:03:15Z,Java,52,553,5862,4322,0.7372910269532583
javascript-questions,lydiahallie/javascript-questions,https://github.com/lydiahallie/javascript-questions,65297,2019-06-12T08:26:27Z,2026-03-04T20:32:02Z,,0,328,252,233,0.9246031746031746
scikit-learn,scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,65293,2010-08-17T09:43:38Z,2026-03-04T22:18:36Z,Python,49,14160,11980,10390,0.8672787979966611
awesome-nodejs,sindresorhus/awesome-nodejs,https://github.com/sindresorhus/awesome-nodejs,65172,2014-07-11T13:35:34Z,2026-03-04T22:34:26Z,,0,421,105,102,0.9714285714285714
Java,TheAlgorithms/Java,https://github.com/TheAlgorithms/Java,65151,2016-07-16T10:21:02Z,2026-03-04T21:59:19Z,Java,0,2266,1203,1177,0.9783873649210307
interviews,kdn251/interviews,https://github.com/kdn251/interviews,64965,2017-02-14T18:19:25Z,2026-03-04T16:28:23Z,Java,0,42,58,24,0.41379310344827586
design-resources-for-developers,bradtraversy/design-resources-for-developers,https://github.com/bradtraversy/design-resources-for-developers,64946,2020-05-06T14:40:35Z,2026-03-04T20:13:17Z,,0,967,111,109,0.9819819819819819
nocode,kelseyhightower/nocode,https://github.com/kelseyhightower/nocode,64911,2018-02-06T23:54:00Z,2026-03-04T22:51:01Z,Dockerfile,1,1,4918,728,0.14802765351769012
MetaGPT,FoundationAgents/MetaGPT,https://github.com/FoundationAgents/MetaGPT,64764,2023-06-30T09:04:55Z,2026-03-04T21:15:56Z,Python,22,673,905,889,0.9823204419889503
Apollo-11,chrislgarry/Apollo-11,https://github.com/chrislgarry/Apollo-11,64633,2014-04-03T15:45:02Z,2026-03-04T21:27:23Z,Assembly,0,355,387,330,0.8527131782945736
localstack,localstack/localstack,https://github.com/localstack/localstack,64549,2016-10-25T23:48:03Z,2026-03-04T21:11:51Z,Python,106,6804,6173,5867,0.9504292888384902
docusaurus,facebook/docusaurus,https://github.com/facebook/docusaurus,63994,2017-06-20T16:13:53Z,2026-03-04T19:41:07Z,TypeScript,154,5619,3400,3110,0.9147058823529411
keras,keras-team/keras,https://github.com/keras-team/keras,63910,2015-03-28T00:35:42Z,2026-03-04T23:00:33Z,Python,86,4652,12653,12461,0.9848257330277405
AFFiNE,toeverything/AFFiNE,https://github.com/toeverything/AFFiNE,63553,2022-07-31T18:45:21Z,2026-03-04T22:47:28Z,TypeScript,540,9027,3606,3107,0.8616195230171936
prometheus,prometheus/prometheus,https://github.com/prometheus/prometheus,63041,2012-11-24T11:14:12Z,2026-03-04T22:40:15Z,Go,359,8232,6384,5872,0.9197994987468672
codex,openai/codex,https://github.com/openai/codex,63026,2025-04-13T05:37:54Z,2026-03-04T23:07:01Z,Rust,567,4256,6157,4808,0.7808997888582102
